# Time(ps)	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
0.0	35.6085375102	26.5386205329	21.3996032317	27.331091078	29.4163129802	27.4393371497	30.6544291708	26.3916356597	37.0496667268	22.3188319842	24.7545745891	27.2595647491	26.6121746563	25.1617821606	46.2994661229	26.8782524956	42.5273063644	37.1568255487	27.3835178873	37.6066487726	63.6833576048	47.0909179088	47.2034487927	67.8004501125	59.7808353607	36.7074021628	55.8458942395	51.1666297861	51.0760692032	52.9811285086	55.6011154891	68.9418721985	63.512990908	58.9005863073	62.5169154326	46.4270613257	49.2825237317	64.4786690222	49.4711221119	47.6959967751	57.73653713	58.6057173372	66.3308195335	52.6188885049	54.8892345104	54.699082573	64.6999004501	58.4129829595	50.3339891865	61.928722173	45.7241808142
5.0	34.7424148097	23.9484752446	24.9307717497	24.8620334478	36.3600020357	32.027960442	34.4979796117	25.0075593264	36.1161239632	22.9008328694	26.7927309256	25.5757426519	25.5936416116	25.7039595662	47.234299048	28.7001429837	37.0039074856	36.2853953705	27.3674578031	37.1611270526	59.8935072354	46.6304399649	46.392282443	68.3278778157	59.2820678888	36.8990732342	55.708134902	57.1599915877	50.8488855914	51.0861092096	52.7739033136	69.4746393958	63.6554150505	51.8220539169	61.6853993405	48.4582300827	50.0564925103	67.4080195204	48.7915462499	49.9835584927	60.4130091104	62.1116860229	60.838484752	57.9359667966	55.0959442736	59.0155266174	60.0868043	56.2252635227	46.8570209685	58.4794232511	45.7241863072
10.0	31.3518516619	24.1459851969	23.3861372106	29.3690200339	30.910185363	26.6996397089	36.0005575794	24.0534221303	37.6682762722	25.6253854608	25.8800835034	25.8312299401	28.0442743567	20.8740139488	44.7333949336	29.532288485	36.6533715864	38.4810706569	31.0294462397	34.0517250876	63.3206484722	47.5342819484	48.2461481183	67.7825544769	58.510983347	37.3423201799	55.5280961305	59.6785135741	52.4284416615	57.5663743357	53.6353741365	66.1467921826	59.9196488915	56.2032063616	69.8286460332	47.8775088234	49.4658737482	58.9931026457	48.1922603647	45.8414493881	63.5346115207	61.6056352414	61.4236023222	60.8167251585	52.3345634569	58.9904897827	63.1300697401	55.4567590103	46.1201386306	54.4326900628	45.724177382
15.0	34.5704487023	19.9573676229	23.743623334	28.1206078452	33.9058792429	28.343972049	36.5063135275	23.2777635533	39.339094742	22.9703988797	20.2146546028	26.2511516431	27.8165436432	25.0353562867	50.4134214844	28.3280949164	33.7387520339	39.5872629509	28.7003694792	35.6922230828	60.3827351782	55.5499123462	46.7131174561	66.0251372635	60.8328984074	38.794115747	61.6224011423	55.912103648	55.9792918155	55.6866725003	54.9985880582	68.8864310769	64.6077360835	53.9525686982	60.0227072645	47.655176893	47.3788492229	63.9868859845	47.2375609534	49.815310071	63.8555232532	60.2094592393	59.9473099972	58.5360972135	49.3587382148	53.2895775823	63.0192718971	55.2876207831	45.7611132561	54.3903750717	45.7241717188
20.0	32.0303065691	24.495990415	21.6816178163	23.7863740161	29.502357549	27.0138375593	32.7541636297	23.0761665643	39.3820095543	26.2382490247	20.7903951767	22.9073282911	28.4478441373	27.7275042199	50.000131163	27.5158658151	32.1785399689	37.345561074	31.0035544787	35.7853509822	64.8409627357	47.7839558286	43.8916836148	73.6037542094	63.8674216959	39.7434812396	56.2529491703	56.5911065058	52.2310629552	51.5902383427	57.1250350033	70.2898569108	66.9858067919	55.305675083	69.5885977395	48.4325175697	49.5159317538	61.6828095535	47.5449100224	46.8944243304	67.9855578828	62.3614327653	57.1877623073	65.6553977772	48.28217258	55.1672786298	63.8408034056	50.8522144023	44.12796656	53.32212802	45.7241608678
25.0	36.6359017334	23.0637246462	23.6701627297	22.7669222644	28.8890340046	27.0611808087	35.8438742181	24.6326567231	38.6915235551	25.1888627056	20.939097743	22.900376921	29.2386909501	26.1149274536	41.8703823127	28.9748346291	32.286302885	40.8035860933	29.8919769757	37.2102721934	61.3890721637	46.1094898755	42.3532137561	75.7512129427	63.689374548	42.380622369	56.3962281071	60.6365885894	57.9675504743	51.6062580793	54.7692048564	71.8360958708	62.8908224325	53.7656135149	68.9330814557	45.2369048537	50.8389125122	58.2524162611	53.2356708275	47.3664381999	63.3102454227	59.5803564988	59.0552055941	60.9309644828	51.1361329073	59.5588861208	61.3847053723	49.666618291	43.239756691	56.26690652	45.7241768227
30.0	34.5441564098	22.0983754729	21.9569969136	27.0156731728	34.9923496511	28.4638753996	32.0030765302	24.2899514896	39.515025633	22.7436402074	20.3378641595	24.576888943	28.9992571346	23.5447586277	41.3646909308	28.4219886752	36.3056499165	42.765180091	27.7978402324	36.2053891166	55.3179865101	47.896859831	46.8750146493	73.6337633409	66.8335502764	40.862253216	56.6192889011	62.8888694547	55.4865116715	51.9336231994	57.7523577595	67.9197668764	61.9221407628	56.5056125504	65.494117939	48.2545040923	47.1834931976	56.0526900362	48.7759182331	49.4706406133	61.6310140271	59.0774067937	59.123170488	56.2209095071	49.5825331855	60.9395989362	58.2157315089	55.5416012111	48.4347946652	61.8201031068	45.724169105
35.0	33.5254441091	22.4450437917	22.3210110523	25.7219664936	35.3861902536	29.5770195524	33.127812919	24.8553665287	40.5490385911	23.8508448022	21.5496331312	21.5163953952	29.8888652587	22.0084391544	44.6113485224	28.4948910194	35.5583056748	41.8014849108	28.6852182827	37.5611147391	57.3249190447	48.625695926	45.8789031474	73.9134163422	61.4662065561	41.5836973701	57.9892303831	59.189512722	55.0386754703	54.8792387373	58.1582118178	75.2329204299	62.2055605886	50.5228839537	66.2591942761	50.5236728647	48.1465743158	54.6936243096	50.9094002844	47.743674632	66.0958020276	61.7292721345	56.207846412	56.8709601186	51.1224108147	57.9554910753	57.0225082418	56.4948848052	43.6177879087	55.7706368602	45.7241649551
40.0	36.9000018728	22.5866689616	21.7963473964	23.8684659333	33.6229126784	27.1866569878	29.5887406484	23.934008543	39.049326282	25.7424393832	22.1054768244	21.7698241585	28.0979562141	24.7774897055	45.7105341983	26.7879638896	33.9767989124	39.5904561905	29.7045883303	33.8283263082	52.9905393504	46.8820363816	44.8592285931	78.9865349389	63.7588226022	38.7931619392	60.4124422285	62.7583842294	53.4093601616	54.1786188067	58.7784273932	69.2232209179	61.6803525337	56.1704788201	70.6452999614	46.0860537236	50.0529856577	57.0201857147	50.5662463557	52.5657993108	64.6545089767	63.2403289391	57.5697416603	59.8287011813	49.2679136623	60.1163924849	54.6263446278	50.9156876723	45.2568707415	60.2890330625	45.724173721
45.0	34.1572104903	22.0081959713	23.6892497049	26.4871702964	33.6992897014	29.9203564794	29.5439911709	23.9249891695	35.9554512312	26.5349445267	23.4507795413	24.2167724117	26.4369720667	25.0368572219	43.9521253246	26.4149088694	37.9706529364	38.7933827091	31.3345284645	31.2225211095	54.6849932015	51.5576757101	43.0064289051	72.4817983346	59.908558295	43.6048713724	60.0175032437	55.9342682994	51.2584368747	54.641896323	59.5818188633	78.8113189013	65.6855238434	53.8559596894	64.3097663711	47.1103969696	48.5530094606	55.3516199091	49.3514929186	44.2860539321	62.4404964821	62.1613454692	61.7321504101	55.7364570702	54.3842592336	55.9767640937	57.9419289361	53.8260303949	48.3070079873	64.9589444807	45.7241825075
