# Min=-41.0, Max=37.0, Bin size = 1.0
# Bin ranges
#	-41.0	-40.0	-39.0	-38.0	-37.0	-36.0	-35.0	-34.0	-33.0	-32.0	-31.0	-30.0	-29.0	-28.0	-27.0	-26.0	-25.0	-24.0	-23.0	-22.0	-21.0	-20.0	-19.0	-18.0	-17.0	-16.0	-15.0	-14.0	-13.0	-12.0	-11.0	-10.0	-9.0	-8.0	-7.0	-6.0	-5.0	-4.0	-3.0	-2.0	-1.0	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0
# Trajectory	Time(ps)	Density
0	80.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000147885241053	0.000369713102632	0.000739426205265	0.00125702454895	0.00258799171843	0.00428867199054	0.00280981958001	0.00170068027211	0.000443655723159	0.000147885241053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000147885241053	0.000147885241053	0.000517598343685	0.00170068027211	0.00207039337474	0.00325347530316	0.00288376220053	0.00177462289264	0.000739426205265	0.000813368825791	0.000443655723159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	85.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000147885241053	0.000517598343685	0.000443655723159	0.00125702454895	0.00170068027211	0.00443655723159	0.00303164744159	0.00184856551316	0.000813368825791	0.000295770482106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000221827861579	0.000887311446318	0.00147885241053	0.00280981958001	0.00221827861579	0.00229222123632	0.00221827861579	0.00103519668737	0.000887311446318	0.000221827861579	0.000221827861579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	90.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39426205265e-05	0.000221827861579	0.000369713102632	0.000591540964212	0.00118308192842	0.00295770482106	0.0036231884058	0.00317953268264	0.00118308192842	0.000887311446318	0.000221827861579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000147885241053	0.000147885241053	0.0011091393079	0.000961254066844	0.0025140490979	0.00280981958001	0.00288376220053	0.00155279503106	0.00133096716948	0.000147885241053	0.000739426205265	0	0.000147885241053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	95.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000221827861579	0.000369713102632	0.000369713102632	0.00118308192842	0.00280981958001	0.00317953268264	0.00317953268264	0.00229222123632	0.000517598343685	0.000295770482106	7.39426205265e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000147885241053	0.000369713102632	0.00103519668737	0.000887311446318	0.00214433599527	0.0039189588879	0.00221827861579	0.00214433599527	0.000665483584738	0.000369713102632	0.000369713102632	0.000221827861579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39426205265e-05	0.000221827861579	0.000369713102632	0.000591540964212	0.00155279503106	0.00266193433895	0.00354924578527	0.00258799171843	0.00184856551316	0.000739426205265	0.000221827861579	7.39426205265e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39426205265e-05	7.39426205265e-05	0.000221827861579	0.0011091393079	0.000887311446318	0.00273587695948	0.00288376220053	0.00303164744159	0.00155279503106	0.000961254066844	0.000443655723159	0.000295770482106	0.000147885241053	7.39426205265e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	105.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39426205265e-05	7.39426205265e-05	0.000295770482106	0.00103519668737	0.00118308192842	0.0025140490979	0.00340136054422	0.00310559006211	0.00155279503106	0.000887311446318	0.000295770482106	7.39426205265e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39426205265e-05	0.000147885241053	0.000443655723159	0.000591540964212	0.00140490979	0.00295770482106	0.00340136054422	0.00236616385685	0.00125702454895	0.000813368825791	0.000443655723159	0.000517598343685	7.39426205265e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	110.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000147885241053	0.000443655723159	0.000739426205265	0.00155279503106	0.00295770482106	0.00273587695948	0.00310559006211	0.00155279503106	0.000813368825791	0.000369713102632	7.39426205265e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39426205265e-05	7.39426205265e-05	0	0.000147885241053	0.00103519668737	0.00207039337474	0.00236616385685	0.00303164744159	0.00273587695948	0.00118308192842	0.000739426205265	0.000295770482106	0.000517598343685	0.000221827861579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	115.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39426205265e-05	0.000665483584738	0.000887311446318	0.00162673765158	0.00244010647737	0.00280981958001	0.00214433599527	0.00177462289264	0.00133096716948	0.000517598343685	0.000221827861579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39426205265e-05	7.39426205265e-05	0	0.000221827861579	0.000591540964212	0.00184856551316	0.00295770482106	0.00332741792369	0.00244010647737	0.00125702454895	0.000813368825791	0.000591540964212	0.000221827861579	7.39426205265e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	120.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39426205265e-05	0.000221827861579	0.000369713102632	0.000739426205265	0.00147885241053	0.00273587695948	0.00258799171843	0.00303164744159	0.00214433599527	0.000665483584738	0.000369713102632	7.39426205265e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39426205265e-05	7.39426205265e-05	0.000147885241053	0.000443655723159	0.00192250813369	0.00280981958001	0.00325347530316	0.00258799171843	0.000961254066844	0.000887311446318	0.000961254066844	0.000295770482106	7.39426205265e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	125.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000147885241053	0.000443655723159	0.000591540964212	0.00199645075421	0.00192250813369	0.00303164744159	0.00273587695948	0.00229222123632	0.00103519668737	0.000295770482106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39426205265e-05	7.39426205265e-05	0.000147885241053	0.000665483584738	0.00133096716948	0.00244010647737	0.00384501626738	0.00288376220053	0.000961254066844	0.000813368825791	0.000739426205265	0.000443655723159	7.39426205265e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	130.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000369713102632	0.000517598343685	0.000813368825791	0.00184856551316	0.00229222123632	0.00266193433895	0.00347530316474	0.00133096716948	0.00103519668737	0.000147885241053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39426205265e-05	7.39426205265e-05	0	0.000147885241053	0.000443655723159	0.00140490979	0.00258799171843	0.00369713102632	0.0025140490979	0.00118308192842	0.00155279503106	0.000443655723159	0.000221827861579	0.000147885241053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	135.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000147885241053	0.000443655723159	0.00118308192842	0.00184856551316	0.00199645075421	0.00258799171843	0.00317953268264	0.00207039337474	0.000887311446318	7.39426205265e-05	7.39426205265e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39426205265e-05	7.39426205265e-05	0.000147885241053	0.000369713102632	0.00140490979	0.0025140490979	0.00332741792369	0.00258799171843	0.00184856551316	0.000887311446318	0.000665483584738	0.000295770482106	0.000221827861579	7.39426205265e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	140.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000221827861579	0.000739426205265	0.00103519668737	0.00199645075421	0.00229222123632	0.00317953268264	0.00266193433895	0.00125702454895	0.000961254066844	0.000147885241053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000221827861579	0.000147885241053	0.000887311446318	0.00125702454895	0.00199645075421	0.00369713102632	0.00229222123632	0.00147885241053	0.0011091393079	0.000443655723159	0.000591540964212	0.000369713102632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	145.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39426205265e-05	0.000813368825791	0.00103519668737	0.00147885241053	0.00310559006211	0.00229222123632	0.00280981958001	0.00155279503106	0.00103519668737	0.000221827861579	7.39426205265e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39426205265e-05	0.000221827861579	0.000147885241053	0.000961254066844	0.00133096716948	0.00207039337474	0.00354924578527	0.00266193433895	0.0011091393079	0.000887311446318	0.000961254066844	0.000517598343685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	150.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000147885241053	0.000665483584738	0.0011091393079	0.00192250813369	0.00229222123632	0.0036231884058	0.00207039337474	0.00162673765158	0.000739426205265	0.000295770482106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39426205265e-05	0.000147885241053	0.000221827861579	0.000887311446318	0.00140490979	0.00184856551316	0.00273587695948	0.00325347530316	0.00147885241053	0.00118308192842	0.000591540964212	0.000443655723159	0.000147885241053	7.39426205265e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	155.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000221827861579	0.000665483584738	0.000813368825791	0.00155279503106	0.00288376220053	0.00377107364685	0.00244010647737	0.0011091393079	0.000739426205265	0.000295770482106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39426205265e-05	0.000147885241053	0.000221827861579	0.00103519668737	0.00155279503106	0.00162673765158	0.00317953268264	0.00273587695948	0.00140490979	0.00155279503106	0.000443655723159	0.000369713102632	0.000147885241053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	160.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000147885241053	0.000739426205265	0.000887311446318	0.0025140490979	0.00288376220053	0.00317953268264	0.00221827861579	0.000739426205265	0.000813368825791	0.000221827861579	0.000147885241053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39426205265e-05	7.39426205265e-05	0	0.000591540964212	0.000369713102632	0.00162673765158	0.00236616385685	0.00273587695948	0.00288376220053	0.00199645075421	0.000887311446318	0.000517598343685	0.000221827861579	0.000147885241053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	165.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000221827861579	0.000813368825791	0.00118308192842	0.00258799171843	0.00266193433895	0.00310559006211	0.00184856551316	0.00118308192842	0.000665483584738	0.000221827861579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39426205265e-05	7.39426205265e-05	7.39426205265e-05	0.000221827861579	0.00125702454895	0.00133096716948	0.00192250813369	0.00273587695948	0.00295770482106	0.00170068027211	0.00118308192842	0.000665483584738	0.000147885241053	0.000147885241053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	170.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000295770482106	0.000813368825791	0.00155279503106	0.00288376220053	0.00273587695948	0.00266193433895	0.00170068027211	0.00125702454895	0.000517598343685	7.39426205265e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39426205265e-05	7.39426205265e-05	7.39426205265e-05	0.000221827861579	0.00118308192842	0.00199645075421	0.00118308192842	0.00244010647737	0.00303164744159	0.00229222123632	0.00103519668737	0.000443655723159	0.000369713102632	7.39426205265e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	175.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000295770482106	0.000813368825791	0.00103519668737	0.00244010647737	0.00273587695948	0.00347530316474	0.00229222123632	0.000887311446318	0.000295770482106	0.000221827861579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39426205265e-05	7.39426205265e-05	0	0.000443655723159	0.00177462289264	0.0011091393079	0.00177462289264	0.00280981958001	0.0025140490979	0.00155279503106	0.00133096716948	0.000739426205265	0.000147885241053	0.000147885241053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	180.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000147885241053	0.000517598343685	0.000443655723159	0.00162673765158	0.0025140490979	0.00303164744159	0.00288376220053	0.00184856551316	0.000961254066844	0.000295770482106	0.000147885241053	7.39426205265e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39426205265e-05	0.000147885241053	0.000295770482106	0.0011091393079	0.00147885241053	0.00162673765158	0.00280981958001	0.00280981958001	0.00162673765158	0.00155279503106	0.000665483584738	0.000147885241053	0	0.000147885241053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	185.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000443655723159	0.000517598343685	0.00118308192842	0.00236616385685	0.00288376220053	0.00317953268264	0.00192250813369	0.00118308192842	0.000443655723159	0.000295770482106	7.39426205265e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000147885241053	7.39426205265e-05	0.000369713102632	0.00118308192842	0.00147885241053	0.00221827861579	0.00244010647737	0.00244010647737	0.00184856551316	0.00118308192842	0.000887311446318	7.39426205265e-05	7.39426205265e-05	7.39426205265e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	190.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000147885241053	0.000221827861579	0.000295770482106	0.00118308192842	0.00221827861579	0.00236616385685	0.00354924578527	0.00207039337474	0.00140490979	0.000591540964212	0.000295770482106	0.000147885241053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39426205265e-05	7.39426205265e-05	0.000369713102632	0.000813368825791	0.00133096716948	0.00207039337474	0.00303164744159	0.00266193433895	0.00199645075421	0.00125702454895	0.000665483584738	0	0.000147885241053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	195.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39426205265e-05	7.39426205265e-05	7.39426205265e-05	0.000665483584738	0.000517598343685	0.00207039337474	0.00325347530316	0.00288376220053	0.00244010647737	0.00118308192842	0.000961254066844	0.000295770482106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39426205265e-05	7.39426205265e-05	0.000443655723159	0.00140490979	0.00140490979	0.00199645075421	0.00280981958001	0.00184856551316	0.00184856551316	0.00155279503106	0.000665483584738	0.000221827861579	0	0.000147885241053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	200.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000147885241053	0.000295770482106	0.000591540964212	0.000887311446318	0.00229222123632	0.00303164744159	0.00295770482106	0.00258799171843	0.000961254066844	0.000443655723159	0.000221827861579	7.39426205265e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39426205265e-05	7.39426205265e-05	0	0.000443655723159	0.00133096716948	0.00118308192842	0.00221827861579	0.00221827861579	0.00229222123632	0.00170068027211	0.00155279503106	0.000961254066844	0.000221827861579	7.39426205265e-05	0	0.000147885241053	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	205.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000147885241053	0.000369713102632	0.000517598343685	0.000887311446318	0.00244010647737	0.0036231884058	0.00295770482106	0.00170068027211	0.000961254066844	0.000739426205265	0.000147885241053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000147885241053	7.39426205265e-05	0.000739426205265	0.00133096716948	0.00147885241053	0.00236616385685	0.00229222123632	0.00207039337474	0.00192250813369	0.00125702454895	0.000591540964212	7.39426205265e-05	0	0.000147885241053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
